City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
452,Svetlogorsk,BY,52.6333,29.7333,38.16,98,100,10.83,overcast clouds
453,Eyrarbakki,IS,63.863,-21.1481,24.85,95,98,3.91,overcast clouds
454,Yuzawa,JP,39.1667,140.5,35.13,91,100,4.23,light snow
455,Hit,IQ,33.6416,42.8251,54.57,43,66,5.95,broken clouds
456,Brescia,IT,45.6333,10.3,38.86,83,86,1.45,overcast clouds
457,Juneau,US,58.3019,-134.4197,35.22,100,100,9.22,light rain
458,Gat,IL,31.61,34.7642,60.4,100,0,9.33,clear sky
459,Laranjeiras Do Sul,BR,-25.4078,-52.4161,79.56,51,28,1.34,scattered clouds
460,Tottori,JP,35.5,134.2333,39.78,73,56,8.95,broken clouds
461,Kaeo,NZ,-35.1,173.7833,64.0,84,100,11.34,overcast clouds
462,Jinchang,CN,38.4953,102.1739,21.74,27,100,0.76,overcast clouds
463,Touros,BR,-5.1989,-35.4608,84.69,61,91,17.6,overcast clouds
464,Kidal,ML,18.4411,1.4078,69.55,11,35,12.24,scattered clouds
465,Bada,RU,51.392,109.8717,-13.83,99,61,3.8,broken clouds
466,Riyadh,SA,24.6877,46.7219,53.74,75,67,8.01,broken clouds
467,Salta,AR,-24.7859,-65.4117,85.57,47,40,10.36,scattered clouds
468,Portland,US,45.5234,-122.6762,47.08,95,75,5.99,broken clouds
469,Coquimbo,CL,-29.9533,-71.3436,69.53,56,75,12.66,broken clouds
470,Sungairaya,ID,0.7,108.9,75.54,83,80,6.73,broken clouds
471,Cap Malheureux,MU,-19.9842,57.6142,74.46,79,49,3.24,scattered clouds
472,Husavik,IS,66.0449,-17.3389,12.47,77,81,5.26,broken clouds
473,Plyussa,RU,58.4308,29.3654,35.98,98,100,10.09,overcast clouds
474,Tolstoy-Yurt,RU,43.4444,45.7722,35.92,69,0,4.47,clear sky
475,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,87.67,59,96,2.93,overcast clouds
476,Zhuzhou,CN,27.8333,113.15,42.93,62,100,4.59,overcast clouds
477,Noshiro,JP,40.2039,140.0242,40.62,57,100,16.49,overcast clouds
478,Grand-Santi,GF,4.25,-54.3833,82.99,76,69,3.83,broken clouds
479,Kitimat,CA,54.0524,-128.6534,26.98,28,75,1.48,broken clouds
480,Bairiki,KI,1.3292,172.9752,80.6,83,40,10.36,light rain
481,Daru,PG,-9.0763,143.2092,76.39,87,100,10.11,light rain
482,East London,ZA,-33.0153,27.9116,70.74,78,20,13.8,few clouds
483,Korhogo,CI,9.45,-5.6333,84.27,10,35,6.17,scattered clouds
484,Jutai,BR,-5.1833,-68.9,84.09,68,100,1.83,overcast clouds
485,Chimoio,MZ,-19.1164,33.4833,66.96,89,72,3.74,broken clouds
486,Paita,PE,-5.0892,-81.1144,72.41,71,100,11.18,overcast clouds
487,Krasnoobsk,RU,54.9198,82.9909,10.31,96,100,5.73,light snow
488,Mamallapuram,IN,12.6264,80.1722,77.05,75,23,5.75,few clouds
489,Shingu,JP,33.7333,135.9833,37.22,78,5,6.53,clear sky
490,Shetpe,KZ,44.1667,52.1167,39.11,85,100,21.52,overcast clouds
491,Lac Du Bonnet,CA,50.2536,-96.0612,19.04,90,84,7.78,broken clouds
492,Honningsvag,NO,70.9821,25.9704,29.95,80,75,13.8,broken clouds
493,Normandin,CA,48.8333,-72.5321,37.71,81,100,3.44,overcast clouds
494,Tuban,ID,-6.8976,112.0649,76.89,90,100,13.73,overcast clouds
495,Ceuta,ES,35.8903,-5.3075,60.84,58,68,2.66,broken clouds
496,Esmeraldas,BR,-19.7625,-44.3139,84.31,78,94,5.73,overcast clouds
497,Maceio,BR,-9.6658,-35.7353,85.44,65,75,16.11,broken clouds
498,Te Anau,NZ,-45.4167,167.7167,47.5,88,75,1.21,broken clouds
499,Half Moon Bay,US,37.4636,-122.4286,60.71,95,100,20.71,light rain
500,Port Lincoln,AU,-34.7333,135.8667,62.35,88,0,6.24,clear sky
501,Luwuk,ID,-0.9516,122.7875,77.43,72,98,4.45,overcast clouds
502,Coahuayana,MX,18.7333,-103.6833,87.31,40,24,3.09,few clouds
503,Egvekinot,RU,66.3167,-179.1667,-19.61,87,18,12.55,few clouds
504,Ocos,GT,14.5094,-92.1933,82.4,66,28,8.68,scattered clouds
505,Dubovka,RU,49.0583,44.829,38.35,81,99,17.2,light rain
506,Manga,BF,11.6636,-1.0731,77.85,11,79,8.5,broken clouds
507,Redlands,US,34.0556,-117.1825,62.65,88,100,0.0,haze
508,Pisco,PE,-13.7,-76.2167,70.02,88,40,9.22,scattered clouds
509,Maracaju,BR,-21.6144,-55.1683,98.2,27,29,2.17,light rain
510,Benguela,AO,-12.5763,13.4055,78.57,81,50,7.49,scattered clouds
511,Paka,MY,4.6374,103.4368,75.13,94,97,0.0,overcast clouds
512,Bendigo,AU,-36.7667,144.2833,68.86,55,29,5.5,scattered clouds
513,Aykhal,RU,66.0,111.5,-1.07,83,100,29.21,overcast clouds
514,Sola,VU,-13.8833,167.55,78.85,82,100,14.29,overcast clouds
515,Waspan,NI,14.7419,-83.9717,81.19,75,66,6.71,broken clouds
516,Waipawa,NZ,-41.4122,175.5153,53.08,68,68,4.38,broken clouds
517,Lawrence,US,38.9717,-95.2353,53.78,57,0,12.66,clear sky
518,Ouro Preto,BR,-20.3948,-43.5052,72.66,65,79,5.53,broken clouds
519,Iona,US,26.5204,-81.964,84.25,72,40,8.05,scattered clouds
520,Virginia Beach,US,36.8529,-75.978,67.01,82,100,8.05,overcast clouds
521,Yaan,NG,7.3833,8.5667,83.14,18,89,5.32,overcast clouds
522,Butwal,NP,27.7006,83.4484,56.91,69,14,3.96,few clouds
523,Port Macquarie,AU,-31.4333,152.9167,66.88,89,22,1.48,light rain
524,Jejuri,IN,18.2833,74.1667,69.13,46,9,7.31,clear sky
525,Quatre Cocos,MU,-20.2078,57.7625,75.31,68,80,4.05,broken clouds
526,Malino,PH,15.1257,120.6727,80.02,69,75,2.3,light rain
527,Bargarh,IN,21.3333,83.6167,66.63,42,1,3.74,clear sky
528,Campoverde,PE,-8.4753,-74.8058,80.29,58,100,0.81,moderate rain
529,Marawi,PH,7.9986,124.2928,66.92,95,100,0.81,overcast clouds
530,Jember,ID,-8.166,113.7032,73.89,96,100,3.29,overcast clouds
531,Kodinsk,RU,58.6881,99.1844,-30.35,100,6,2.21,clear sky
532,Impfondo,CG,1.6381,18.0667,83.16,40,96,0.38,overcast clouds
533,Ust-Nera,RU,64.5667,143.2,-17.55,98,100,3.67,overcast clouds
534,Soc Trang,VN,9.6033,105.98,72.37,68,100,4.45,overcast clouds
535,Najran,SA,17.4924,44.1277,59.65,49,51,5.06,broken clouds
536,Black River,JM,18.0264,-77.8487,84.47,53,0,9.33,clear sky
537,Aklavik,CA,68.2191,-135.0107,-17.39,99,51,6.8,broken clouds
538,Naliya,IN,23.2667,68.8333,65.97,28,0,6.82,clear sky
539,Deputatskiy,RU,69.3,139.9,-21.8,93,100,5.77,overcast clouds
540,Natchitoches,US,31.7668,-93.1335,66.18,82,75,6.91,broken clouds
541,Belyy Yar,RU,53.6039,91.3903,-13.11,92,40,0.0,smoke
542,Lampa,CL,-33.2833,-70.9,68.07,62,100,8.05,overcast clouds
543,Innisfail,AU,-17.5333,146.0333,76.1,87,100,3.56,overcast clouds
544,Turukhansk,RU,65.8167,87.9833,-16.78,81,58,7.63,broken clouds
545,Nueve De Julio,AR,-35.4444,-60.8831,99.37,11,0,13.44,clear sky
546,Tahe,CN,52.3333,124.7333,-5.49,68,12,12.66,few clouds
547,Okhotsk,RU,59.3833,143.3,-6.14,99,100,12.75,light snow
548,Maniitsoq,GL,65.4167,-52.9,10.15,74,100,9.42,overcast clouds
549,Severodvinsk,RU,64.5635,39.8302,15.91,95,93,12.19,overcast clouds
550,Steinbach,DE,50.1667,8.5667,61.39,65,0,18.41,clear sky
551,Komsomolskiy,UZ,40.4272,71.7189,36.32,87,100,2.3,fog
552,Koltubanovskiy,RU,52.9407,52.0269,28.65,97,100,9.84,snow
553,Honiara,SB,-9.4333,159.95,77.86,83,100,4.41,overcast clouds
554,Oranjestad,AW,12.524,-70.027,82.9,82,75,18.41,broken clouds
555,Qaqortoq,GL,60.7167,-46.0333,-2.47,69,10,6.64,clear sky
556,Kyrylivka,UA,46.3759,35.3675,44.53,72,28,5.82,scattered clouds
557,Tres Picos,MX,15.8667,-93.5333,88.52,46,89,6.11,overcast clouds
558,Ucluelet,CA,48.9329,-125.5528,46.09,92,100,1.01,overcast clouds
559,Kurilsk,RU,45.2333,147.8833,28.38,77,96,8.93,overcast clouds
560,Strezhevoy,RU,60.7333,77.5889,-24.21,100,100,2.59,overcast clouds
561,Okato,NZ,-39.2,173.8833,59.18,88,39,1.99,scattered clouds
562,Russellville,US,35.2784,-93.1338,62.19,68,100,3.44,overcast clouds
563,Vila Velha,BR,-20.3297,-40.2925,82.35,79,40,13.8,scattered clouds
564,Tilichiki,RU,60.4667,166.1,-21.24,97,47,9.57,scattered clouds
565,Orodara,BF,10.9492,-4.9342,78.48,13,27,5.97,scattered clouds
566,Marzuq,YE,14.4,46.4667,65.48,63,50,3.62,scattered clouds
567,Lasa,IT,46.6166,10.7002,43.68,79,100,2.48,overcast clouds
568,Santa Cruz De Tenerife,ES,28.4682,-16.2546,74.28,83,40,5.75,scattered clouds
569,Tazovskiy,RU,67.4667,78.7,-23.33,93,6,8.05,clear sky
570,Pangody,RU,65.85,74.4859,-25.06,99,11,5.57,few clouds
571,Yabrud,SY,33.9674,36.6574,37.83,85,2,3.69,clear sky
572,Zhuhai,CN,22.2769,113.5678,60.58,77,40,18.41,scattered clouds
573,Mananara,MG,-16.1667,49.7667,74.98,84,5,3.71,clear sky
574,Danville,US,36.586,-79.395,60.44,98,100,0.0,mist
575,Kwekwe,ZW,-18.9281,29.8149,65.05,79,80,10.87,broken clouds
576,Gravdal,NO,68.1214,13.5031,36.9,86,100,15.21,light rain
577,Flinders,AU,-34.5833,150.8552,69.39,83,37,3.6,scattered clouds
578,Sakakah,SA,29.9697,40.2064,56.77,66,7,12.82,clear sky
579,Cabedelo,BR,-6.9811,-34.8339,84.87,68,100,15.59,overcast clouds
580,Aden,YE,12.7794,45.0367,77.63,78,62,28.12,broken clouds
581,Sosua,DO,19.7667,-70.5167,83.23,74,40,11.5,scattered clouds
582,Sandnessjoen,NO,66.0217,12.6316,37.92,76,100,5.99,light rain
583,Freeport,US,40.6576,-73.5832,53.96,92,100,5.75,fog
584,Siderno,IT,38.2779,16.302,58.33,84,5,5.7,clear sky
585,Jasrana,IN,27.25,78.6833,54.82,61,1,4.92,clear sky
586,Udachnyy,RU,66.4167,112.4,2.44,84,100,30.96,overcast clouds
587,Vostok,RU,46.4856,135.8833,0.48,96,100,8.37,overcast clouds
588,La Libertad,EC,-2.2333,-80.9,78.46,73,40,8.05,scattered clouds
589,Kulu,TR,39.0951,33.0799,38.8,54,5,4.23,clear sky
590,Grajau,BR,-5.8194,-46.1386,85.15,68,18,4.5,few clouds
591,Pyaozerskiy,RU,65.8333,31.1667,32.49,97,100,15.14,snow
592,San Quintin,MX,30.4833,-115.95,62.47,77,0,6.22,clear sky
593,The Valley,AI,18.217,-63.0578,82.26,78,40,12.66,scattered clouds
594,Kloulklubed,PW,7.0419,134.2556,79.3,79,65,13.4,broken clouds
595,Altona,DE,53.55,9.9333,57.47,94,100,9.22,moderate rain
596,Kutno,PL,52.2306,19.3641,57.56,82,100,18.92,overcast clouds
597,Mokhsogollokh,RU,61.4681,128.9203,-25.1,99,100,3.0,overcast clouds
598,Tastur,TN,36.5513,9.4431,59.02,49,1,3.09,clear sky
599,Gilbues,BR,-9.8317,-45.3439,84.02,53,46,4.9,scattered clouds
600,Buraydah,SA,26.326,43.975,59.45,63,95,10.45,overcast clouds
601,Sokoto,NG,13.0609,5.239,71.82,12,46,10.65,scattered clouds
602,Nara,JP,34.6851,135.8049,42.49,69,4,3.58,clear sky
603,Pedregulho,BR,-20.2569,-47.4767,75.2,71,57,5.46,broken clouds
604,Colesberg,ZA,-30.72,25.0972,74.89,35,42,5.39,scattered clouds
605,Bahia Blanca,AR,-38.7196,-62.2724,91.29,10,1,4.0,clear sky
606,Khani,GE,41.9563,42.9566,26.17,60,93,3.36,overcast clouds
607,Meadow Lake,US,34.8014,-106.5436,50.58,61,56,11.43,broken clouds
608,Shirokiy,RU,49.758,129.523,-16.28,93,19,8.77,few clouds
609,Indian Head,US,38.6001,-77.1622,59.95,95,75,5.99,broken clouds
610,Teacapan,MX,22.55,-105.75,77.65,45,0,3.31,clear sky
611,Tuatapere,NZ,-46.1333,167.6833,46.71,88,49,4.12,scattered clouds
612,Saint-Augustin,CA,51.226,-58.6502,36.03,99,99,9.95,overcast clouds
613,Magistralnyy,RU,56.1725,107.4458,-30.95,99,49,1.92,scattered clouds
614,Hamilton,US,39.1834,-84.5333,55.08,94,100,9.22,overcast clouds
615,Miguel Hidalgo,MX,19.4225,-99.2028,62.58,55,75,4.61,broken clouds
616,Lamu,KE,-2.2717,40.902,79.09,73,32,14.56,scattered clouds
617,Marsa Matruh,EG,31.3525,27.2453,62.8,77,75,4.61,broken clouds
618,Saint-Claude,FR,46.5,5.8333,51.15,87,80,4.85,broken clouds
619,Jardim,BR,-21.4803,-56.1381,97.83,36,29,3.62,scattered clouds
620,Asfi,MA,32.2994,-9.2372,64.92,67,56,5.88,broken clouds
621,Wynyard,AU,-41.0,145.7167,64.98,89,88,12.24,overcast clouds
622,Ugoofaaru,MV,5.6667,73.0,80.15,70,32,11.52,scattered clouds
623,Svarstad,NO,59.399,9.9698,37.76,1,46,3.78,scattered clouds
624,Port Hardy,CA,50.6996,-127.4199,42.98,100,75,0.0,light rain
625,Sao Felix Do Xingu,BR,-6.6447,-51.995,85.39,65,67,2.64,broken clouds
626,Ikwiriri,TZ,-7.9562,38.9716,76.59,85,92,4.45,overcast clouds
627,Navrongo,GH,10.8956,-1.0921,79.88,10,96,7.43,overcast clouds
628,Hendaye,FR,43.3717,-1.7738,66.15,37,0,5.75,clear sky
629,Bintulu,MY,3.1667,113.0333,75.61,94,40,2.3,scattered clouds
630,Krasnogorsk,RU,55.8225,37.3181,34.05,86,100,8.95,overcast clouds
631,Yancheng,CN,33.3856,120.1253,38.52,44,100,1.36,overcast clouds
632,Zatoka,UA,46.0725,30.4654,46.08,83,10,11.21,clear sky
633,Pertuis,FR,43.6925,5.5028,58.35,94,72,9.4,broken clouds
634,Murray Bridge,AU,-35.1167,139.2667,66.34,82,0,3.65,clear sky
635,San Estanislao,CO,10.3983,-75.1511,87.69,49,1,1.61,clear sky
636,Tieling,CN,42.2931,123.8414,8.04,86,6,1.74,clear sky
637,Belmonte,BR,-15.8631,-38.8828,82.31,64,7,8.43,clear sky
638,Semporna,MY,4.4818,118.6112,77.79,84,89,5.21,overcast clouds
639,Maple Creek,CA,49.9168,-109.4848,36.01,69,25,4.61,scattered clouds
640,Baykit,RU,61.67,96.37,-23.42,94,85,0.96,overcast clouds
641,Nueva Loja,EC,0.0847,-76.8828,73.42,83,100,8.05,overcast clouds
642,Pierre,US,44.3683,-100.351,18.52,93,0,0.0,clear sky
643,Alenquer,BR,-1.9417,-54.7383,90.64,46,94,4.03,overcast clouds
644,Lensk,RU,60.7253,114.9278,-7.69,91,100,15.41,overcast clouds
645,Khandyga,RU,62.6667,135.6,-40.14,100,100,1.21,overcast clouds
646,Cozumel,MX,20.5083,-86.9458,83.07,78,35,8.99,light rain
647,Mount Darwin,ZW,-16.7725,31.5838,68.09,82,81,4.99,broken clouds
648,Fare,PF,-16.7,-151.0167,81.0,75,91,13.44,light rain
649,Havre,FR,49.5833,0.3333,59.34,63,0,18.41,clear sky
650,Puerto Leguizamo,CO,-0.1934,-74.7819,94.33,36,93,3.74,overcast clouds
651,Sofiyivka,UA,48.0493,33.8746,39.34,85,44,7.49,scattered clouds
652,Burns Lake,CA,54.2331,-125.7533,22.42,98,97,1.63,overcast clouds
653,Kutum,SD,14.2,24.6667,64.42,25,1,10.16,clear sky
654,Yumen,CN,40.2833,97.2,16.79,45,100,2.55,overcast clouds
655,Gannan,CN,47.9147,123.5031,-1.28,73,2,10.27,clear sky
656,Barinas,VE,8.6226,-70.2075,95.85,30,4,6.8,clear sky
657,Ambovombe,MG,-25.1667,46.0833,74.8,81,63,16.51,broken clouds
658,Ekhabi,RU,53.5102,142.9671,-3.51,84,100,14.74,overcast clouds
659,Moengo,SR,5.6167,-54.4,84.27,61,64,6.44,broken clouds
660,Naze,JP,28.3667,129.4833,56.32,64,4,10.71,clear sky
661,Coihaique,CL,-45.5752,-72.0662,66.81,52,75,10.36,broken clouds
662,Forest Grove,US,45.5198,-123.1107,46.9,86,100,3.0,overcast clouds
663,Srivardhan,IN,18.0333,73.0167,71.28,68,7,6.87,clear sky
664,Matara,LK,5.9485,80.5353,73.71,88,82,2.64,broken clouds
665,Rongcheng,CN,30.634,117.8517,43.99,61,96,2.17,overcast clouds
666,Sao Borja,BR,-28.6606,-56.0044,99.95,12,2,5.75,clear sky
667,Weymouth,US,42.2209,-70.9398,55.54,91,100,9.22,mist
668,Teguldet,RU,57.3064,88.1667,7.65,96,100,6.33,light snow
669,Keetmanshoop,NA,-26.5833,18.1333,93.11,13,4,4.34,clear sky
670,Xining,CN,36.6167,101.7667,22.3,24,100,1.34,overcast clouds
671,Bratsk,RU,56.1325,101.6142,-21.51,97,6,2.21,clear sky
672,Palm Beach,US,26.6503,-80.4498,85.01,72,12,7.67,few clouds
673,Leirvik,NO,59.7798,5.5005,37.63,70,100,7.34,light rain
674,Chitral,PK,35.8462,71.7858,29.57,30,0,7.81,clear sky
675,Bosaso,SO,11.2842,49.1816,74.88,89,100,10.76,light rain
676,Rio Gallegos,AR,-51.6226,-69.2181,60.85,59,75,24.16,broken clouds
677,Chulumani,BO,-16.4096,-67.5263,75.02,65,91,5.61,overcast clouds
678,Tuy Hoa,VN,13.0833,109.3,67.68,90,100,10.51,overcast clouds
679,Conceicao Do Araguaia,BR,-8.2578,-49.2647,85.71,65,49,4.18,scattered clouds
